job_id,company_id,job_title,salary,required_skills,employment_type,work_model,years_experience_required,career_growth_index
JOB_0764,465,Product Manager,33000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,High
JOB_0765,465,Product Manager,53000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,High
JOB_0766,466,Full Stack Developer,36000,"React, Node.js, AWS, Docker",Contract,Hybrid,4,Stable
JOB_0767,466,UX/UI Designer,55000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Medium
JOB_0768,466,Data Analyst,70000,"SQL, Python, Tableau, Excel",Full-time,On-site,5,Medium
JOB_0769,467,Product Manager,48000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,Stable
JOB_0770,468,QA Engineer,44000,"Selenium, Cypress, Automated Testing, Jira",Contract,Hybrid,1,Stable
JOB_0771,468,Frontend Developer,37000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,5,Stable
JOB_0772,469,Product Manager,33000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,Stable
JOB_0773,469,QA Engineer,50000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,3,Stable
JOB_0774,470,Data Engineer,50000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,3,Medium
JOB_0775,470,QA Engineer,78000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,4,High
JOB_0776,470,Data Engineer,58000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,2,Medium
JOB_0777,471,Data Engineer,32000,"Python, Spark, Airflow, Snowflake",Contract,On-site,5,Medium
JOB_0778,471,DevOps Engineer,78000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,3,Stable
JOB_0779,472,Data Analyst,55000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,Stable
JOB_0780,472,Mobile Developer,34000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,High
JOB_0781,472,Full Stack Developer,45000,"React, Node.js, AWS, Docker",Contract,On-site,4,Medium
JOB_0782,473,Data Analyst,102000,"SQL, Python, Tableau, Excel",Full-time,On-site,1,High
JOB_0783,473,Data Engineer,45000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,4,Medium
JOB_0784,474,Mobile Developer,77000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,Medium
JOB_0785,474,QA Engineer,39000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,High
JOB_0786,474,Frontend Developer,70000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,Medium
JOB_0787,475,Data Engineer,67000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,3,High
JOB_0788,475,QA Engineer,46000,"Selenium, Cypress, Automated Testing, Jira",Contract,Hybrid,1,Stable
JOB_0789,475,Product Manager,44000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,Medium
JOB_0790,476,DevOps Engineer,103000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,1,Stable
JOB_0791,476,QA Engineer,38000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,3,High
JOB_0792,476,DevOps Engineer,49000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,2,Stable
JOB_0793,477,Frontend Developer,65000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Medium
JOB_0794,478,Frontend Developer,44000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,5,Medium
JOB_0795,479,Frontend Developer,49000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,High
JOB_0796,479,Mobile Developer,52000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,Medium
JOB_0797,480,Full Stack Developer,51000,"React, Node.js, AWS, Docker",Contract,On-site,3,Medium
JOB_0798,480,Full Stack Developer,34000,"React, Node.js, AWS, Docker",Full-time,Hybrid,4,High
JOB_0799,480,DevOps Engineer,45000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,4,High
JOB_0800,481,Full Stack Developer,40000,"React, Node.js, AWS, Docker",Contract,On-site,4,High
JOB_0801,481,Data Analyst,62000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,High
JOB_0802,481,Product Manager,75000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,4,High
JOB_0803,482,Product Manager,96000,"Agile, Scrum, Jira, Product Roadmap",Contract,On-site,5,Medium
JOB_0804,482,Full Stack Developer,45000,"React, Node.js, AWS, Docker",Full-time,Remote,2,High
JOB_0805,482,Frontend Developer,80000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,2,Stable
JOB_0806,483,Frontend Developer,85000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,4,Stable
JOB_0807,484,Data Engineer,30000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,4,Medium
JOB_0808,484,QA Engineer,55000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,Stable
JOB_0809,485,UX/UI Designer,93000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,4,High
JOB_0810,485,UX/UI Designer,64000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,5,Medium
JOB_0811,486,Product Manager,104000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,Medium
JOB_0812,486,Mobile Developer,88000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,2,Medium
JOB_0813,487,Mobile Developer,35000,"Flutter, React Native, Swift, Kotlin",Full-time,Remote,2,Medium
JOB_0814,488,QA Engineer,76000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Medium
JOB_0815,488,Frontend Developer,41000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,High
JOB_0816,489,Mobile Developer,53000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,High
JOB_0817,489,Product Manager,72000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,2,Medium
JOB_0818,489,UX/UI Designer,44000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,4,Medium
JOB_0819,490,QA Engineer,41000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,Medium
JOB_0820,490,Full Stack Developer,80000,"React, Node.js, AWS, Docker",Full-time,Hybrid,5,Medium
JOB_0821,490,DevOps Engineer,95000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,1,High
JOB_0822,491,Frontend Developer,56000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Medium
JOB_0823,492,Backend Developer,51000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Medium
JOB_0824,492,QA Engineer,44000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,2,Medium
JOB_0825,492,Full Stack Developer,77000,"React, Node.js, AWS, Docker",Full-time,Remote,1,Stable
JOB_0826,493,QA Engineer,30000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,Medium
JOB_0827,493,Data Analyst,89000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,High
JOB_0828,494,Mobile Developer,42000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,Medium
JOB_0829,495,DevOps Engineer,47000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,Medium
JOB_0830,495,Backend Developer,50000,"Node.js, Python, Go, PostgreSQL",Contract,Remote,2,Medium
JOB_0831,496,Data Analyst,38000,"SQL, Python, Tableau, Excel",Full-time,Remote,2,Stable
JOB_0832,496,Full Stack Developer,67000,"React, Node.js, AWS, Docker",Full-time,On-site,4,Stable
JOB_0833,496,QA Engineer,49000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,1,High
JOB_0834,497,Frontend Developer,65000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,1,Medium
JOB_0835,497,Frontend Developer,34000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Stable
JOB_0836,497,Backend Developer,47000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,2,Stable
JOB_0837,498,Frontend Developer,68000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,High
JOB_0838,498,UX/UI Designer,56000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Medium
JOB_0839,499,Product Manager,39000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,High
JOB_0840,499,UX/UI Designer,64000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,Medium
JOB_0841,499,Mobile Developer,35000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,Stable
JOB_0842,500,Frontend Developer,51000,"React, Vue, TypeScript, HTML/CSS",Contract,Hybrid,5,Stable
JOB_0843,500,QA Engineer,50000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,High
JOB_0844,500,Mobile Developer,35000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,4,Medium
JOB_0845,501,Data Engineer,68000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,3,High
JOB_0846,501,DevOps Engineer,76000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,4,Medium
JOB_0847,502,UX/UI Designer,33000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,5,Stable
JOB_0848,502,Frontend Developer,64000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,3,Medium
JOB_0849,503,Frontend Developer,101000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,4,High
JOB_0850,504,Frontend Developer,50000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Medium
JOB_0851,505,Data Analyst,33000,"SQL, Python, Tableau, Excel",Full-time,On-site,4,Stable
JOB_0852,505,Data Analyst,107000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,2,High
JOB_0853,505,UX/UI Designer,49000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,3,High
JOB_0854,506,UX/UI Designer,34000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,3,Stable
JOB_0855,507,Frontend Developer,57000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,High
JOB_0856,507,Frontend Developer,38000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,Medium
JOB_0857,508,Full Stack Developer,38000,"React, Node.js, AWS, Docker",Contract,On-site,3,Medium
JOB_0858,509,UX/UI Designer,73000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,1,Medium
JOB_0859,509,QA Engineer,38000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,Medium
JOB_0860,510,UX/UI Designer,43000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,2,High
JOB_0861,511,Frontend Developer,71000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,4,High
JOB_0862,511,DevOps Engineer,80000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Medium
JOB_0863,511,Frontend Developer,40000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Medium
JOB_0864,512,Mobile Developer,48000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,Stable
JOB_0865,512,QA Engineer,40000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,High
JOB_0866,512,UX/UI Designer,48000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,2,High
JOB_0867,513,Product Manager,79000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,High
JOB_0868,513,Frontend Developer,48000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,5,Stable
JOB_0869,514,Mobile Developer,47000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,Stable
JOB_0870,514,DevOps Engineer,79000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,4,Stable
JOB_0871,514,Frontend Developer,36000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,1,Medium
JOB_0872,516,Frontend Developer,34000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,1,High
JOB_0873,516,Full Stack Developer,46000,"React, Node.js, AWS, Docker",Contract,On-site,3,Stable
JOB_0874,517,Frontend Developer,61000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,High
JOB_0875,518,Full Stack Developer,71000,"React, Node.js, AWS, Docker",Full-time,Hybrid,1,Stable
JOB_0876,519,QA Engineer,59000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,2,High
JOB_0877,519,Frontend Developer,45000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Stable
JOB_0878,520,DevOps Engineer,64000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Stable
JOB_0879,520,Full Stack Developer,63000,"React, Node.js, AWS, Docker",Full-time,Hybrid,2,Medium
JOB_0880,520,Data Engineer,37000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,1,Stable
JOB_0881,521,Product Manager,62000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,High
JOB_0882,521,Product Manager,108000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,4,Medium
JOB_0883,522,Backend Developer,42000,"Node.js, Python, Go, PostgreSQL",Contract,Hybrid,4,High
JOB_0884,523,Mobile Developer,48000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,Stable
JOB_0885,524,Product Manager,33000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,Stable
JOB_0886,524,Data Analyst,40000,"SQL, Python, Tableau, Excel",Contract,On-site,1,Stable
JOB_0887,525,Backend Developer,67000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,5,Medium
JOB_0888,525,Backend Developer,65000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,4,High
JOB_0889,526,Mobile Developer,66000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,Stable
JOB_0890,527,Mobile Developer,53000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,High
JOB_0891,527,UX/UI Designer,78000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,5,Stable
JOB_0892,527,Mobile Developer,103000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,3,Stable
JOB_0893,528,Mobile Developer,55000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,Stable
JOB_0894,529,Mobile Developer,42000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,4,Medium
JOB_0895,529,Product Manager,75000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,Stable
JOB_0896,530,Backend Developer,41000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,Medium
JOB_0897,530,Frontend Developer,68000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,High
JOB_0898,530,Mobile Developer,46000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,2,Medium
JOB_0899,531,QA Engineer,35000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,2,Medium
JOB_0900,531,Frontend Developer,78000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Medium
JOB_0901,532,Data Analyst,60000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,High
JOB_0902,532,Data Analyst,35000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,4,Medium
JOB_0903,533,Data Engineer,51000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,5,Medium
JOB_0904,533,Frontend Developer,35000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Medium
JOB_0905,534,Data Engineer,64000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,2,Stable
JOB_0906,534,DevOps Engineer,43000,"AWS, Docker, Kubernetes, CI/CD",Contract,Hybrid,1,Stable
JOB_0907,534,Product Manager,57000,"Agile, Scrum, Jira, Product Roadmap",Contract,On-site,5,Stable
JOB_0908,535,Backend Developer,61000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,2,High
JOB_0909,535,DevOps Engineer,49000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,3,High
JOB_0910,536,Mobile Developer,32000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,3,Stable
JOB_0911,537,Frontend Developer,91000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,5,Medium
JOB_0912,538,DevOps Engineer,78000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,5,High
JOB_0913,538,Full Stack Developer,43000,"React, Node.js, AWS, Docker",Contract,On-site,5,Medium
JOB_0914,538,Frontend Developer,73000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,5,Medium
JOB_0915,539,Mobile Developer,66000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,High
JOB_0916,539,Mobile Developer,33000,"Flutter, React Native, Swift, Kotlin",Contract,Hybrid,4,High
JOB_0917,539,Full Stack Developer,39000,"React, Node.js, AWS, Docker",Full-time,Hybrid,1,High
JOB_0918,540,Data Analyst,73000,"SQL, Python, Tableau, Excel",Contract,On-site,4,High
JOB_0919,541,Backend Developer,34000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,3,High
JOB_0920,541,Data Engineer,92000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,5,Stable
JOB_0921,542,Frontend Developer,35000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,High
JOB_0922,542,Backend Developer,47000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,5,High
JOB_0923,543,Data Engineer,73000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,2,Stable
JOB_0924,543,QA Engineer,60000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,2,Stable
JOB_0925,543,Frontend Developer,54000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,High
JOB_0926,544,DevOps Engineer,67000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,4,High
JOB_0927,544,Backend Developer,45000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,4,Medium
JOB_0928,545,Product Manager,80000,"Agile, Scrum, Jira, Product Roadmap",Contract,Hybrid,2,High
JOB_0929,545,Product Manager,93000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,High
JOB_0930,545,Data Engineer,52000,"Python, Spark, Airflow, Snowflake",Contract,Hybrid,5,High
JOB_0931,546,Product Manager,40000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,4,Medium
JOB_0932,546,Product Manager,46000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,Medium
JOB_0933,547,UX/UI Designer,77000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,4,High
JOB_0934,547,Data Engineer,59000,"Python, Spark, Airflow, Snowflake",Contract,Remote,2,Medium
JOB_0935,547,Data Analyst,46000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,1,Medium
JOB_0936,548,QA Engineer,50000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,1,Stable
JOB_0937,548,Data Analyst,50000,"SQL, Python, Tableau, Excel",Contract,Remote,2,High
JOB_0938,548,Frontend Developer,60000,"React, Vue, TypeScript, HTML/CSS",Contract,On-site,3,Stable
JOB_0939,549,Backend Developer,41000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,2,Medium
JOB_0940,549,Data Analyst,39000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,High
JOB_0941,549,Data Engineer,55000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,2,Medium
JOB_0942,550,Product Manager,37000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,3,Medium
JOB_0943,550,Product Manager,36000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,2,High
JOB_0944,550,Data Analyst,54000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,2,High
JOB_0945,551,Data Analyst,35000,"SQL, Python, Tableau, Excel",Contract,On-site,1,Medium
JOB_0946,551,Product Manager,31000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,5,Stable
JOB_0947,552,Data Engineer,39000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,1,Stable
JOB_0948,552,Product Manager,66000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,2,Stable
JOB_0949,552,UX/UI Designer,39000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,2,High
JOB_0950,553,Data Engineer,38000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,High
JOB_0951,553,QA Engineer,69000,"Selenium, Cypress, Automated Testing, Jira",Contract,On-site,3,Medium
JOB_0952,554,Mobile Developer,36000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,Stable
JOB_0953,555,Product Manager,50000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,Medium
JOB_0954,556,DevOps Engineer,57000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,1,Medium
JOB_0955,557,UX/UI Designer,77000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Medium
JOB_0956,557,Product Manager,46000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,2,High
JOB_0957,558,Full Stack Developer,78000,"React, Node.js, AWS, Docker",Full-time,On-site,2,Medium
JOB_0958,558,DevOps Engineer,36000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,5,Stable
JOB_0959,559,DevOps Engineer,50000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,3,High
JOB_0960,560,DevOps Engineer,72000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,5,High
JOB_0961,560,DevOps Engineer,88000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,1,High
JOB_0962,560,DevOps Engineer,32000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,4,High
JOB_0963,561,Frontend Developer,79000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Medium
JOB_0964,561,Data Analyst,59000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,3,Stable
JOB_0965,561,Data Engineer,57000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,5,High
JOB_0966,562,Mobile Developer,70000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,2,High
JOB_0967,563,DevOps Engineer,30000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,Medium
JOB_0968,564,Product Manager,47000,"Agile, Scrum, Jira, Product Roadmap",Contract,Hybrid,2,Medium
JOB_0969,565,Product Manager,44000,"Agile, Scrum, Jira, Product Roadmap",Contract,Remote,4,High
JOB_0970,565,UX/UI Designer,45000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,Medium
JOB_0971,565,DevOps Engineer,46000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,4,Stable
JOB_0972,566,Backend Developer,47000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,5,Medium
JOB_0973,567,Data Engineer,46000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,4,Medium
JOB_0974,568,QA Engineer,41000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,1,High
JOB_0975,568,UX/UI Designer,80000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,1,Stable
JOB_0976,568,Data Analyst,81000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,2,Stable
JOB_0977,569,Backend Developer,44000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,2,High
JOB_0978,569,QA Engineer,58000,"Selenium, Cypress, Automated Testing, Jira",Contract,Hybrid,4,Stable
JOB_0979,569,Frontend Developer,60000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,Medium
JOB_0980,570,UX/UI Designer,46000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,4,Medium
JOB_0981,570,Mobile Developer,71000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,Stable
JOB_0982,570,Product Manager,47000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,Medium
JOB_0983,571,Full Stack Developer,59000,"React, Node.js, AWS, Docker",Full-time,On-site,5,High
JOB_0984,572,Product Manager,48000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,2,High
JOB_0985,572,Product Manager,108000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,2,Stable
JOB_0986,572,DevOps Engineer,56000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Stable
JOB_0987,573,UX/UI Designer,70000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,2,High
JOB_0988,573,Mobile Developer,116000,"Flutter, React Native, Swift, Kotlin",Contract,Hybrid,2,Medium
JOB_0989,574,Frontend Developer,73000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,1,Stable
JOB_0990,574,Full Stack Developer,32000,"React, Node.js, AWS, Docker",Full-time,On-site,3,Medium
JOB_0991,575,Frontend Developer,45000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Stable
JOB_0992,575,Product Manager,84000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,5,High
JOB_0993,575,QA Engineer,41000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,5,Medium
JOB_0994,576,QA Engineer,83000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,Medium
JOB_0995,576,DevOps Engineer,76000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,1,Stable
JOB_0996,576,Product Manager,53000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,3,Stable
JOB_0997,577,Mobile Developer,95000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,High
JOB_0998,577,QA Engineer,76000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,5,Medium
JOB_0999,577,UX/UI Designer,70000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,Medium
JOB_1000,578,UX/UI Designer,31000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,Stable
JOB_1001,578,Mobile Developer,70000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,2,Medium
JOB_1002,578,DevOps Engineer,30000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,High
JOB_1003,579,Mobile Developer,49000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,1,Medium
JOB_1004,580,Data Engineer,76000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,3,Stable
JOB_1005,581,UX/UI Designer,68000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,3,High
JOB_1006,582,DevOps Engineer,53000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,1,Medium
JOB_1007,582,Mobile Developer,46000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,Medium
JOB_1008,582,Data Engineer,50000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,4,Medium
JOB_1009,583,DevOps Engineer,38000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,3,Stable
JOB_1010,583,Backend Developer,78000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,3,High
JOB_1011,583,UX/UI Designer,37000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,Medium
JOB_1012,584,DevOps Engineer,38000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,3,Stable
JOB_1013,585,Data Engineer,31000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,4,High
JOB_1014,585,Data Analyst,30000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,Stable
JOB_1015,586,Frontend Developer,39000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,Stable
